As At Date	Active cases	Cluster name	Cluster Category
2021-10-30 00:00:00.000	11	Rosewood Downs Special Accommodation Home Dandenong	Accomodation
2021-10-29 00:00:00.000	11	12 Sutton Street Apartment Complex North Melbourne	Accomodation
2021-10-15 00:00:00.000	11	Launch Housing City Edge Crisis Accommodation South Melbourne	Accomodation
2021-10-16 00:00:00.000	11	Launch Housing City Edge Crisis Accommodation South Melbourne	Accomodation
2021-10-14 00:00:00.000	11	Launch Housing City Edge Crisis Accommodation South Melbourne	Accomodation
2021-10-17 00:00:00.000	11	Launch Housing City Edge Crisis Accommodation South Melbourne	Accomodation
2021-10-28 00:00:00.000	11	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-28 00:00:00.000	11	12 Sutton Street Apartment Complex North Melbourne	Accomodation
2021-10-25 00:00:00.000	11	Lilydale Motor Inn Lilydale	Accomodation
2021-10-17 00:00:00.000	11	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-26 00:00:00.000	11	The Robin Hood Inn Drouin West	Accomodation
2021-10-09 00:00:00.000	10	Apartment Complex Fawkner	Accomodation
2021-10-09 00:00:00.000	10	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-07 00:00:00.000	10	139 Highett St Apartment Complex Richmond	Accomodation
2021-11-05 00:00:00.000	10	Lilydale Motor Inn Lilydale	Accomodation
2021-10-08 00:00:00.000	10	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-11 00:00:00.000	10	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-19 00:00:00.000	10	MacKillop Family Services Residential Facility Glenroy	Accomodation
2021-10-17 00:00:00.000	10	MacKillop Family Services Residential Facility Glenroy	Accomodation
2021-10-14 00:00:00.000	10	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-26 00:00:00.000	10	Lilydale Motor Inn Lilydale	Accomodation
2021-09-10 00:00:00.000	10	Queens Avenue Apartment Complex Hawthorn	Accomodation
2021-10-16 00:00:00.000	10	MacKillop Family Services Residential Facility Glenroy	Accomodation
2021-10-29 00:00:00.000	10	Oncall Group Australia Private Residence Chirnside Park	Accomodation
2021-10-28 00:00:00.000	10	Horace Petty Public Housing Estate	Accomodation
2021-11-04 00:00:00.000	10	Lilydale Motor Inn Lilydale	Accomodation
2021-11-03 00:00:00.000	10	Lilydale Motor Inn Lilydale	Accomodation
2021-10-22 00:00:00.000	10	Launch Housing City Edge Crisis Accommodation South Melbourne	Accomodation
2021-12-05 00:00:00.000	10	House Party 27 Nov Private Residence Brunswick West	Accomodation
2021-10-05 00:00:00.000	9	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-06 00:00:00.000	9	139 Highett St Apartment Complex Richmond	Accomodation
2021-10-05 00:00:00.000	8	Private Residence Daycare Allumba Way Wollert	Accomodation
2021-10-04 00:00:00.000	8	Private Residence Daycare Allumba Way Wollert	Accomodation
2021-09-16 00:00:00.000	8	21 Moore Street Apartment Complex Moonee Ponds	Accomodation
2021-10-03 00:00:00.000	8	Private Residence Daycare Allumba Way Wollert	Accomodation
2021-10-07 00:00:00.000	8	Private Residence Daycare Allumba Way Wollert	Accomodation
2021-10-06 00:00:00.000	8	Private Residence Daycare Allumba Way Wollert	Accomodation
2021-09-26 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-27 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-24 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-23 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-06 00:00:00.000	7	Queens Avenue Apartment Complex Hawthorn	Accomodation
2021-09-25 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-28 00:00:00.000	7	North Geelong House Party	Accomodation
2021-09-18 00:00:00.000	6	21 Moore Street Apartment Complex Moonee Ponds	Accomodation
2021-09-16 00:00:00.000	6	Trilogy 201 High St Apartment Complex Prahran	Accomodation
2021-09-10 00:00:00.000	6	21 Moore Street Apartment Complex Moonee Ponds	Accomodation
2021-09-18 00:00:00.000	6	Trilogy 201 High St Apartment Complex Prahran	Accomodation
2021-09-10 00:00:00.000	4	673 La Trobe St LaCrosse Apartment Complex Docklands	Accomodation
2021-09-18 00:00:00.000	4	Glenti Place Apartment Complex Docklands	Accomodation
2021-09-18 00:00:00.000	4	Australia 108 70 Southbank Boulevard Apartment Complex Southbank	Accomodation
2021-09-16 00:00:00.000	4	Australia 108 70 Southbank Boulevard Apartment Complex Southbank	Accomodation
2021-09-16 00:00:00.000	4	Glenti Place Apartment Complex Docklands	Accomodation
2021-09-06 00:00:00.000	3	Flemington Road Apartment Complex North Melbourne	Accomodation
2021-09-16 00:00:00.000	3	33 Alfred St Apartment Complex North Melbourne	Accomodation
2021-09-10 00:00:00.000	3	Flemington Road Apartment Complex North Melbourne	Accomodation
2021-09-18 00:00:00.000	3	33 Alfred St Apartment Complex North Melbourne	Accomodation
2021-09-10 00:00:00.000	2	15 Clifton St Apartment Complex Prahran	Accomodation
2021-09-10 00:00:00.000	2	Trilogy 201 High St Apartment Complex Prahran	Accomodation
2021-09-18 00:00:00.000	2	Flemington Road Apartment Complex North Melbourne	Accomodation
2021-09-16 00:00:00.000	2	Raleigh St Apartment Complex Essendon	Accomodation
2021-09-16 00:00:00.000	2	15 Clifton St Apartment Complex Prahran	Accomodation
2021-09-16 00:00:00.000	2	Flemington Road Apartment Complex North Melbourne	Accomodation
2021-09-16 00:00:00.000	2	673 La Trobe St LaCrosse Apartment Complex Docklands	Accomodation
2021-09-18 00:00:00.000	2	Raleigh St Apartment Complex Essendon	Accomodation
2021-09-18 00:00:00.000	2	Apartment Building 883 Collins St Docklands	Accomodation
2021-09-16 00:00:00.000	2	Apartment Building 883 Collins St Docklands	Accomodation
2021-09-18 00:00:00.000	2	673 La Trobe St LaCrosse Apartment Complex Docklands	Accomodation
2021-09-16 00:00:00.000	1	Melba Supported Accommodation Delacombe	Accomodation
2021-09-18 00:00:00.000	1	Melba Supported Accommodation Delacombe	Accomodation
2021-09-18 00:00:00.000	1	The Anchorage Rooming House Abbotsford	Accomodation
2021-09-16 00:00:00.000	1	Flinders Street Apartment Complex Melbourne	Accomodation
2021-09-18 00:00:00.000	1	Queens Avenue Apartment Complex Hawthorn	Accomodation
2021-09-18 00:00:00.000	1	15 Clifton St Apartment Complex Prahran	Accomodation
2021-09-18 00:00:00.000	1	Grandel Special Accommodation House Fairfield	Accomodation
2021-09-16 00:00:00.000	1	Queens Avenue Apartment Complex Hawthorn	Accomodation
2021-09-18 00:00:00.000	1	Flinders Street Apartment Complex Melbourne	Accomodation
2022-01-09 00:00:00.000	43	Beyond the City New Years Festival 30 to 31 Jan Melbourne	Entertainment
2022-01-02 00:00:00.000	40	Ms Collins Melbourne	Entertainment
2021-12-31 00:00:00.000	40	Ms Collins Melbourne	Entertainment
2022-01-08 00:00:00.000	40	Beyond the City New Years Festival 30 to 31 Jan Melbourne	Entertainment
2022-01-03 00:00:00.000	38	Ms Collins Melbourne	Entertainment
2022-01-07 00:00:00.000	36	Beyond the City New Years Festival 30 to 31 January Melbourne	Entertainment
2022-01-09 00:00:00.000	34	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-27 00:00:00.000	31	Hamilton Country Music Festival Hamilton GolfClub Hamilton	Entertainment
2022-01-10 00:00:00.000	30	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-30 00:00:00.000	29	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-11-29 00:00:00.000	29	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-11-28 00:00:00.000	29	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-11-26 00:00:00.000	27	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2022-01-04 00:00:00.000	24	Ms Collins Melbourne	Entertainment
2022-01-08 00:00:00.000	22	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-01 00:00:00.000	21	Hamilton Country Music Festival Hamilton GolfClub Hamilton	Entertainment
2021-12-02 00:00:00.000	20	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-12-24 00:00:00.000	20	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2022-01-10 00:00:00.000	20	Beyond the City New Years Festival 30 to 31 Jan Melbourne	Entertainment
2021-12-26 00:00:00.000	19	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2022-01-07 00:00:00.000	19	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-25 00:00:00.000	19	Hamilton Country Music Festival Hamilton GolfClub Hamilton	Entertainment
2022-01-05 00:00:00.000	18	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2022-01-06 00:00:00.000	18	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-10-14 00:00:00.000	17	The Toolshed Bar Private Event Noojee	Entertainment
2021-10-13 00:00:00.000	17	The Toolshed Bar Private Event Noojee	Entertainment
2022-01-04 00:00:00.000	17	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-21 00:00:00.000	16	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-10-17 00:00:00.000	16	The Toolshed Bar Private Event Noojee	Entertainment
2021-10-16 00:00:00.000	16	The Toolshed Bar Private Event Noojee	Entertainment
2021-10-15 00:00:00.000	16	The Toolshed Bar Private Event Noojee	Entertainment
2021-12-23 00:00:00.000	16	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-17 00:00:00.000	15	Flemington Racecourse Flemington	Entertainment
2021-11-24 00:00:00.000	15	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-12-20 00:00:00.000	15	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-22 00:00:00.000	15	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-12 00:00:00.000	14	Top Yard Rooftop Melbourne	Entertainment
2021-12-18 00:00:00.000	14	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-19 00:00:00.000	14	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-17 00:00:00.000	14	Top Yard Rooftop Melbourne	Entertainment
2021-11-16 00:00:00.000	14	Top Yard Rooftop Melbourne	Entertainment
2021-12-28 00:00:00.000	14	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-30 00:00:00.000	14	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-18 00:00:00.000	14	Flemington Racecourse Flemington	Entertainment
2021-11-14 00:00:00.000	14	Top Yard Rooftop Melbourne	Entertainment
2021-12-27 00:00:00.000	14	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-15 00:00:00.000	14	Top Yard Rooftop Melbourne	Entertainment
2021-12-30 00:00:00.000	14	The Emerson Rooftop Bar and Club South Yarra	Entertainment
2021-12-31 00:00:00.000	14	The Emerson Rooftop Bar and Club South Yarra	Entertainment
2021-11-16 00:00:00.000	13	Flemington Racecourse Flemington	Entertainment
2021-11-18 00:00:00.000	13	Top Yard Rooftop Melbourne	Entertainment
2021-11-15 00:00:00.000	13	Flemington Racecourse Flemington	Entertainment
2021-10-23 00:00:00.000	13	Zed Bar Albury	Entertainment
2021-12-29 00:00:00.000	13	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-19 00:00:00.000	13	Top Yard Rooftop Melbourne	Entertainment
2022-01-04 00:00:00.000	13	Wilson's Nightclub Horsham	Entertainment
2022-01-03 00:00:00.000	13	Wilson's Nightclub Horsham	Entertainment
2021-11-13 00:00:00.000	13	Top Yard Rooftop Melbourne	Entertainment
2021-11-11 00:00:00.000	13	Top Yard Rooftop Melbourne	Entertainment
2021-10-22 00:00:00.000	12	Zed Bar Albury	Entertainment
2021-11-14 00:00:00.000	12	Flemington Racecourse Flemington	Entertainment
2021-11-13 00:00:00.000	12	Flemington Racecourse Flemington	Entertainment
2021-12-31 00:00:00.000	12	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-11-12 00:00:00.000	12	Flemington Racecourse Flemington	Entertainment
2022-01-03 00:00:00.000	12	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-03 00:00:00.000	12	Hamilton Country Music Festival Hamilton GolfClub Hamilton	Entertainment
2021-12-17 00:00:00.000	12	Confirmed Omicron Sircuit Bar Fitzroy	Entertainment
2021-12-04 00:00:00.000	12	Hamilton Country Music Festival Hamilton GolfClub Hamilton	Entertainment
2021-12-05 00:00:00.000	12	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2021-12-06 00:00:00.000	12	Hamilton Country Music Festival Hamilton Golf Club Hamilton	Entertainment
2022-01-03 00:00:00.000	11	Rupert On Rupert Collingwood	Entertainment
2022-01-04 00:00:00.000	11	Rupert On Rupert Collingwood	Entertainment
2022-01-02 00:00:00.000	11	Rupert On Rupert Collingwood	Entertainment
2021-12-31 00:00:00.000	10	Billboards The Venue Melbourne	Entertainment
2022-01-04 00:00:00.000	10	Hurley's Bar and Bistro Hotel Kyabram	Entertainment
2021-10-11 00:00:00.000	10	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-10-12 00:00:00.000	10	The Toolshed Bar Private Event Noojee	Entertainment
2021-10-19 00:00:00.000	10	The Toolshed Bar Private Event Noojee	Entertainment
2021-10-12 00:00:00.000	10	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2022-01-02 00:00:00.000	10	Billboards The Venue Melbourne	Entertainment
2022-01-03 00:00:00.000	10	Billboards The Venue Melbourne	Entertainment
2021-10-03 00:00:00.000	7	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-10-06 00:00:00.000	7	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-10-07 00:00:00.000	6	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-10-05 00:00:00.000	6	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-10-04 00:00:00.000	6	126 Racecourse Road Public Housing Tower Flemington	Entertainment
2021-09-16 00:00:00.000	4	The Vegie Bar Fitzroy	Entertainment
2021-09-18 00:00:00.000	4	The Vegie Bar Fitzroy	Entertainment
2021-10-29 00:00:00.000	41	Wodonga Cemetery Wodonga	Other
2021-10-30 00:00:00.000	41	Wodonga Cemetery Wodonga	Other
2021-10-31 00:00:00.000	41	Wodonga Cemetery Wodonga	Other
2021-10-28 00:00:00.000	39	Wodonga Cemetery Wodonga	Other
2021-11-01 00:00:00.000	39	Wodonga Cemetery Wodonga	Other
2021-11-02 00:00:00.000	38	Wodonga Cemetery Wodonga	Other
2021-11-03 00:00:00.000	37	Wodonga Cemetery Wodonga	Other
2021-11-04 00:00:00.000	35	Wodonga Cemetery Wodonga	Other
2021-11-05 00:00:00.000	35	Wodonga Cemetery Wodonga	Other
2021-10-27 00:00:00.000	21	Wodonga Cemetery Wodonga	Other
2021-11-06 00:00:00.000	20	Wodonga Cemetery Wodonga	Other
2021-10-22 00:00:00.000	16	Honeyeater Hairdressers Bendigo	Other
2021-10-23 00:00:00.000	15	Honeyeater Hairdressers Bendigo	Other
2021-10-24 00:00:00.000	14	Honeyeater Hairdressers Bendigo	Other
2021-12-18 00:00:00.000	14	Australian Radio Network Richmond	Other
2021-10-25 00:00:00.000	14	Honeyeater Hairdressers Bendigo	Other
2021-12-19 00:00:00.000	14	Australian Radio Network Richmond	Other
2021-12-20 00:00:00.000	14	Australian Radio Network Richmond	Other
2021-12-21 00:00:00.000	14	Australian Radio Network Richmond	Other
2021-10-26 00:00:00.000	13	Honeyeater Hairdressers Bendigo	Other
2021-12-22 00:00:00.000	13	Australian Radio Network Richmond	Other
2021-12-24 00:00:00.000	13	Flight QF10 LHR to MEL via DRW 13 Dec	Other
2021-12-23 00:00:00.000	13	Flight QF10 LHR to MEL via DRW 13 Dec	Other
2021-10-27 00:00:00.000	12	Honeyeater Hairdressers Bendigo	Other
2021-10-21 00:00:00.000	12	Honeyeater Hairdressers Bendigo	Other
2022-01-02 00:00:00.000	11	Crown Melbourne Southbank	Other
2021-10-20 00:00:00.000	10	Honeyeater Hairdressers Bendigo	Other
2021-11-07 00:00:00.000	10	Wodonga Cemetery Wodonga	Other
2021-09-10 00:00:00.000	8	Pacific Epping	Other
2021-09-06 00:00:00.000	7	Pacific Epping	Other
2021-09-22 00:00:00.000	6	Can Panel Cambellfield	Other
2021-09-21 00:00:00.000	6	Can Panel Cambellfield	Other
2021-09-20 00:00:00.000	6	Can Panel Cambellfield	Other
2021-09-18 00:00:00.000	6	Can Panel Cambellfield	Other
2021-09-19 00:00:00.000	6	Can Panel Cambellfield	Other
2021-09-18 00:00:00.000	4	Contract Glass and Aluminium Clayton	Other
2021-09-16 00:00:00.000	4	Pacific Epping	Other
2021-09-16 00:00:00.000	4	Louis Vuitton Melbourne Crown Southbank	Other
2021-09-16 00:00:00.000	4	Contract Glass and Aluminium Clayton	Other
2021-09-18 00:00:00.000	4	Louis Vuitton Melbourne Crown Southbank	Other
2021-09-01 00:00:00.000	3	Borgcraft Pty Ltd Altona	Other
2021-09-01 00:00:00.000	3	Office Kilsyth	Other
2021-09-10 00:00:00.000	3	Borgcraft Pty Ltd Altona	Other
2021-09-10 00:00:00.000	3	AAMI Park Melbourne	Other
2021-09-10 00:00:00.000	3	Speed Queen Equipment Sales Thornbury	Other
2021-09-06 00:00:00.000	3	Office Kilsyth	Other
2021-09-06 00:00:00.000	3	Borgcraft Pty Ltd Altona	Other
2021-09-18 00:00:00.000	3	Tank Services Australia Brooklyn	Other
2021-09-18 00:00:00.000	3	AGCAB Portable Cabins Campbellfield	Other
2021-09-16 00:00:00.000	3	AGCAB Portable Cabins Campbellfield	Other
2021-09-16 00:00:00.000	3	Tank Services Australia Brooklyn	Other
2021-09-06 00:00:00.000	3	AAMI Park Melbourne	Other
2021-09-10 00:00:00.000	2	Office Kilsyth	Other
2021-09-18 00:00:00.000	2	Complete Shopfitters Dandenong South	Other
2021-09-16 00:00:00.000	2	VicRoads Hub Sunshine	Other
2021-09-18 00:00:00.000	2	The Cotton On Group North Geelong	Other
2021-09-01 00:00:00.000	2	Electrical Service Williamstown North	Other
2021-09-18 00:00:00.000	2	Winc Port Melbourne	Other
2021-09-01 00:00:00.000	2	Jackson Hill Substation for metro trains Sunbury	Other
2021-09-18 00:00:00.000	2	VicRoads Hub Sunshine O	Other
2021-09-01 00:00:00.000	2	AAMI Park Melbourne	Other
2021-09-16 00:00:00.000	2	Complete Shopfitters Dandenong South	Other
2021-09-18 00:00:00.000	2	Georgymotors Campbellfield	Other
2021-09-16 00:00:00.000	1	Ms Frankie Cremorne	Other
2021-09-16 00:00:00.000	1	Gowrie Victoria Broadmeadows	Other
2021-09-16 00:00:00.000	1	Speed Queen Equipment Sales Thornbury	Other
2021-09-18 00:00:00.000	1	Technical Advanced Training Broadmeadows	Other
2021-09-16 00:00:00.000	1	Australian International Academy MelbourneSecondary Campus Coburg North	Other
2021-09-18 00:00:00.000	1	Speed Queen Equipment Sales Thornbury	Other
2021-09-10 00:00:00.000	1	Australian International Academy MelbourneSecondary Campus Coburg North	Other
2021-09-18 00:00:00.000	1	Ms Frankie Cremorne	Other
2021-09-10 00:00:00.000	1	Bell Collision Repair Centre Preston	Other
2021-09-01 00:00:00.000	1	The Gordon East Geelong	Other
2021-09-16 00:00:00.000	1	Technical Advanced Training Broadmeadows	Other
2021-09-18 00:00:00.000	1	Gowrie Victoria Broadmeadows	Other
2021-09-06 00:00:00.000	1	Engaged Electrical Service Williamstown North	Other
2021-09-06 00:00:00.000	1	The Gordon East Geelong	Other
2021-09-06 00:00:00.000	1	Australian International Academy MelbourneSecondary Campus Coburg North	Other
2021-09-10 00:00:00.000	1	The Gordon East Geelong	Other
2021-10-26 00:00:00.000	33	Melbourne Alternative Place of Detention Carlton	Government
2021-12-19 00:00:00.000	18	Chisholm Road Prison Project Lara	Government
2021-11-02 00:00:00.000	17	Melbourne Alternative Place of Detention Carlton	Government
2021-10-16 00:00:00.000	16	Melbourne Assessment Prison West Melbourne	Government
2021-10-19 00:00:00.000	14	Melbourne Custody Centre Melbourne	Government
2021-10-17 00:00:00.000	14	Melbourne Custody Centre Melbourne	Government
2021-09-27 00:00:00.000	12	Caroline Springs Police Station	Government
2021-09-26 00:00:00.000	12	Caroline Springs Police Station	Government
2021-09-29 00:00:00.000	11	Caroline Springs Police Station	Government
2021-09-30 00:00:00.000	11	Caroline Springs Police Station	Government
2021-09-25 00:00:00.000	11	Caroline Springs Police Station	Government
2021-09-28 00:00:00.000	11	Caroline Springs Police Station	Government
2021-10-09 00:00:00.000	10	Melbourne Assessment Prison West Melbourne	Government
2021-10-01 00:00:00.000	10	Caroline Springs Police Station	Government
2021-10-05 00:00:00.000	10	Ravenhall Correctional Centre Ravenhall	Government
2021-10-07 00:00:00.000	10	Ravenhall Correctional Centre Ravenhall	Government
2021-10-16 00:00:00.000	10	Mildura Police Station Mildura	Government
2021-10-04 00:00:00.000	10	Ravenhall Correctional Centre Ravenhall	Government
2021-10-06 00:00:00.000	10	Ravenhall Correctional Centre Ravenhall	Government
2021-09-25 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-06 00:00:00.000	9	Dandenong Police Station Dandenong	Government
2021-10-02 00:00:00.000	9	Caroline Springs Police Station	Government
2021-09-30 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-05 00:00:00.000	9	Dandenong Police Station Dandenong	Government
2021-10-01 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-07 00:00:00.000	9	Mill Park Police Station Mill Park	Government
2021-09-24 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-09-26 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-09-28 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-09-27 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-07 00:00:00.000	9	Dandenong Police Station Dandenong	Government
2021-10-05 00:00:00.000	9	Melbourne Assessment Prison West Melbourne	Government
2021-10-07 00:00:00.000	9	Melbourne Assessment Prison West Melbourne	Government
2021-09-29 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-06 00:00:00.000	9	Melbourne Assessment Prison West Melbourne	Government
2021-10-02 00:00:00.000	9	National Gallery of Victoria Melbourne	Government
2021-10-04 00:00:00.000	9	Melbourne Assessment Prison West Melbourne	Government
2021-10-06 00:00:00.000	9	Mill Park Police Station Mill Park	Government
2021-10-04 00:00:00.000	8	Mill Park Police Station Mill Park	Government
2021-10-03 00:00:00.000	8	Caroline Springs Police Station	Government
2021-09-23 00:00:00.000	8	Caroline Springs Police Station	Government
2021-10-04 00:00:00.000	8	Caroline Springs Police Station	Government
2021-10-03 00:00:00.000	8	National Gallery of Victoria Melbourne	Government
2021-10-07 00:00:00.000	8	Melbourne West Police Station Docklands	Government
2021-10-03 00:00:00.000	8	Mill Park Police Station Mill Park	Government
2021-10-02 00:00:00.000	8	Ravenhall Correctional Centre Ravenhall	Government
2021-10-05 00:00:00.000	8	Mill Park Police Station Mill Park	Government
2021-09-24 00:00:00.000	8	Caroline Springs Police Station	Government
2021-10-03 00:00:00.000	8	Ravenhall Correctional Centre Ravenhall	Government
2021-10-06 00:00:00.000	8	Melbourne West Police Station Docklands	Government
2021-10-05 00:00:00.000	8	Caroline Springs Police Station	Government
2021-09-28 00:00:00.000	7	Melbourne West Police Station Docklands	Government
2021-09-30 00:00:00.000	7	Melbourne West Police Station Docklands	Government
2021-09-30 00:00:00.000	7	Mill Park Police Station Mill Park	Government
2021-09-21 00:00:00.000	7	Caroline Springs Police Station	Government
2021-09-29 00:00:00.000	7	Melbourne West Police Station Docklands	Government
2021-10-02 00:00:00.000	7	Melbourne Assessment Prison West Melbourne	Government
2021-09-26 00:00:00.000	7	Melbourne West Police Station Docklands	Government
2021-10-02 00:00:00.000	7	Mill Park Police Station Mill Park	Government
2021-10-03 00:00:00.000	7	Melbourne Assessment Prison West Melbourne	Government
2021-09-22 00:00:00.000	7	Caroline Springs Police Station	Government
2021-10-01 00:00:00.000	7	Ravenhall Correctional Centre Ravenhall	Government
2021-10-01 00:00:00.000	7	Melbourne Assessment Prison West Melbourne	Government
2021-10-01 00:00:00.000	7	Mill Park Police Station Mill Park	Government
2021-09-27 00:00:00.000	7	Melbourne West Police Station Docklands	Government
2021-10-05 00:00:00.000	7	National Gallery of Victoria Melbourne	Government
2021-10-04 00:00:00.000	7	National Gallery of Victoria Melbourne	Government
2021-10-01 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-10-05 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-09-23 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-09-22 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-09-21 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-09-25 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-10-04 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-09-24 00:00:00.000	6	Melbourne West Police Station Docklands	Government
2021-10-03 00:00:00.000	6	Dandenong Police Station Dandenong	Government
2021-09-10 00:00:00.000	78	Acquire BPO Southbank	Office
2022-01-04 00:00:00.000	65	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-09-16 00:00:00.000	65	Acquire BPO Southbank	Office
2021-09-18 00:00:00.000	54	Acquire BPO Southbank	Office
2022-01-05 00:00:00.000	54	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-09-06 00:00:00.000	50	Acquire BPO Southbank	Office
2022-01-06 00:00:00.000	47	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-09-19 00:00:00.000	38	Acquire BPO Southbank	Office
2021-09-20 00:00:00.000	36	Acquire BPO Southbank	Office
2022-01-03 00:00:00.000	33	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-09-21 00:00:00.000	31	Acquire BPO Southbank	Office
2021-09-06 00:00:00.000	31	Millers Junction Shopping Centre Altona North	Retail
2021-09-01 00:00:00.000	28	Millers Junction Shopping Centre Altona North	Retail
2021-09-10 00:00:00.000	25	Millers Junction Shopping Centre Altona North	Retail
2021-10-26 00:00:00.000	24	McQuinns Gym Bendigo	Sports & Fitness
2021-10-27 00:00:00.000	24	McQuinns Gym Bendigo	Sports & Fitness
2022-01-06 00:00:00.000	24	Melbourne Stars Big Bash Cricket Team EastMelbourne	Sports & Fitness
2022-01-05 00:00:00.000	24	Melbourne Stars Big Bash Cricket Team East Melbourne	Sports & Fitness
2021-10-29 00:00:00.000	23	McQuinns Gym Bendigo	Sports & Fitness
2021-10-24 00:00:00.000	22	McQuinns Gym Bendigo	Sports & Fitness
2021-10-25 00:00:00.000	22	McQuinns Gym Bendigo	Sports & Fitness
2022-01-07 00:00:00.000	22	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-10-28 00:00:00.000	22	McQuinns Gym Bendigo	Sports & Fitness
2021-10-23 00:00:00.000	22	McQuinns Gym Bendigo	Sports & Fitness
2022-01-02 00:00:00.000	20	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-10-22 00:00:00.000	20	McQuinns Gym Bendigo	Sports & Fitness
2021-10-30 00:00:00.000	18	McQuinns Gym Bendigo	Sports & Fitness
2021-09-01 00:00:00.000	18	Fitzroy St Precinct St Kilda	Retail
2021-10-31 00:00:00.000	18	McQuinns Gym Bendigo	Sports & Fitness
2021-10-13 00:00:00.000	17	CS Square Caroline Springs	Retail
2021-10-21 00:00:00.000	17	McQuinns Gym Bendigo	Sports & Fitness
2021-09-06 00:00:00.000	17	Newport Football Club	Sports & Fitness
2021-10-12 00:00:00.000	16	CS Square Caroline Springs	Retail
2021-09-22 00:00:00.000	15	Acquire BPO Southbank	Office
2021-09-06 00:00:00.000	15	CS Square Caroline Springs	Retail
